scope,config,mode,instruments,eligible,positive_net,positive_gross,positive_common,median_cagr,median_drawdown,median_full_return,thin_samples,exhausted,trades,channel_exits,initial_exits,trailing_exits
Bonds,all-e20-x55-i2-t3,both,17,17,6,10,6,-0.0076539562099817715,-0.1576991147930038,-0.10580046025619538,0,0,1430,0,462,968
Bonds,all-e20-x55-i2-t3,long,17,17,9,14,8,-0.00036499847537585506,-0.09481095070054302,0.017467507775585922,1,0,788,0,232,556
Bonds,all-e20-x55-i2-t3,short,17,17,2,4,2,-0.008168272380037145,-0.1427363026324524,-0.07980230437337799,1,0,649,2,231,416
Bonds,all-e20-x55-i2-t4,both,17,17,8,13,10,0.002300603272814783,-0.12260388473831263,-0.016302793140904992,1,0,1126,1,524,601
Bonds,all-e20-x55-i2-t4,long,17,17,14,15,14,0.009956468389881845,-0.08380322576533683,0.08545273498761907,1,0,611,0,271,340
Bonds,all-e20-x55-i2-t4,short,17,17,2,3,2,-0.0060100770261145575,-0.12747868306165666,-0.08098376824827114,1,0,555,3,280,272
Bonds,all-e20-x55-i3-t3,both,17,17,6,11,6,-0.01121405678924492,-0.16233668008863011,-0.11565802630741495,0,0,1371,3,24,1344
Bonds,all-e20-x55-i3-t3,long,17,17,10,14,9,0.0014482323469677816,-0.08934386618146117,0.009740176285292446,1,0,748,1,7,740
Bonds,all-e20-x55-i3-t3,short,17,17,2,3,2,-0.010222853756772343,-0.14765774756038463,-0.10169482739948166,1,0,630,4,17,609
Bonds,all-e20-x55-i3-t4,both,17,17,10,15,12,0.003380334332410806,-0.13950076398667655,0.02152867764993638,0,0,1000,3,217,780
Bonds,all-e20-x55-i3-t4,long,17,17,14,16,15,0.011063325533318569,-0.08266790266338697,0.10650312743676893,1,0,537,2,100,435
Bonds,all-e20-x55-i3-t4,short,17,17,2,3,2,-0.0067098189789116525,-0.13382814276880373,-0.08572430897617356,1,0,512,9,133,370
Bonds,all-e55-x10-i2-t3,both,17,17,8,11,8,-0.0026770057446646733,-0.11952279757129902,-0.03569159906001118,0,0,937,139,276,522
Bonds,all-e55-x10-i2-t3,long,17,17,11,14,11,0.0044000285595291455,-0.05691270964281969,0.03227277124587946,1,0,565,105,150,310
Bonds,all-e55-x10-i2-t3,short,17,17,3,7,3,-0.005466340519948987,-0.1018041725252754,-0.046575354205453556,2,0,372,34,126,212
Bonds,all-e55-x10-i2-t4,both,17,17,9,14,9,0.00571367025842795,-0.09619541982046287,0.05449226243157712,1,0,844,335,314,195
Bonds,all-e55-x10-i2-t4,long,17,17,11,14,11,0.006847478237456572,-0.05215983430180626,0.06624831218628136,1,0,513,230,165,118
Bonds,all-e55-x10-i2-t4,short,17,17,4,11,4,-0.0020857392514567197,-0.09034717148377258,-0.020335158786813357,2,0,331,105,149,77
Bonds,all-e55-x10-i3-t3,both,17,17,8,12,9,0.001029134995518266,-0.11789277173943424,-0.0018327478537468744,0,0,898,175,22,701
Bonds,all-e55-x10-i3-t3,long,17,17,11,14,11,0.005627833857501319,-0.04969752594123478,0.06251273606048535,1,0,546,129,6,411
Bonds,all-e55-x10-i3-t3,short,17,17,1,7,1,-0.004302908035903941,-0.11675998272122057,-0.047675745375053924,2,0,352,46,16,290
Bonds,all-e55-x10-i3-t4,both,17,17,9,14,10,0.006598822296442819,-0.1037483493943957,0.06366005549679232,0,0,788,447,92,249
Bonds,all-e55-x10-i3-t4,long,17,17,11,14,12,0.007540712317279041,-0.04910063676612497,0.07299995271992876,1,0,482,299,43,140
Bonds,all-e55-x10-i3-t4,short,17,17,3,10,4,-0.0019439874252097367,-0.10432149009255631,-0.02145535034295698,2,0,306,148,49,109
Bonds,all-e55-x20-i2-t3,both,17,17,8,11,8,-0.003326264705614923,-0.12385992002088198,-0.04562590784360221,0,0,911,6,288,617
Bonds,all-e55-x20-i2-t3,long,17,17,11,15,11,0.004697512603792919,-0.06056294839843768,0.03272343499997832,1,0,543,4,159,380
Bonds,all-e55-x20-i2-t3,short,17,17,3,7,3,-0.0055746723360429185,-0.1018041725252754,-0.046575354205453556,2,0,368,2,129,237
Bonds,all-e55-x20-i2-t4,both,17,17,10,13,10,0.007415904834425335,-0.09584455176633211,0.07139562531781185,1,0,760,53,340,367
Bonds,all-e55-x20-i2-t4,long,17,17,12,15,12,0.009104696773654553,-0.06402846513412286,0.08906056157794762,1,0,442,32,181,229
Bonds,all-e55-x20-i2-t4,short,17,17,3,10,3,-0.002331062993634947,-0.084566850848104,-0.025386699966449155,2,0,318,21,159,138
Bonds,all-e55-x20-i3-t3,both,17,17,9,11,9,0.0013256206456946362,-0.12223792349586149,0.008524365778661114,0,0,871,8,24,839
Bonds,all-e55-x20-i3-t3,long,17,17,11,13,11,0.005905333901680798,-0.05124365002353104,0.052413149441596474,1,0,523,5,8,510
Bonds,all-e55-x20-i3-t3,short,17,17,1,7,1,-0.003775880624002248,-0.11717728076932499,-0.051156897314546534,2,0,348,3,16,329
Bonds,all-e55-x20-i3-t4,both,17,17,10,14,11,0.00909639871714596,-0.10181000552088859,0.08801946309115061,0,0,678,79,131,468
Bonds,all-e55-x20-i3-t4,long,17,17,13,15,13,0.01065885855690496,-0.05956962303001423,0.11523246196362735,1,0,389,51,62,276
Bonds,all-e55-x20-i3-t4,short,17,17,0,10,1,-0.0019439874252097367,-0.10303374123524023,-0.022868190046022807,2,0,289,28,68,193
Bonds,all-e55-x55-i2-t3,both,17,17,8,11,8,-0.0034351897914002283,-0.12385992002088042,-0.0466517289042242,0,0,910,0,290,620
Bonds,all-e55-x55-i2-t3,long,17,17,11,15,11,0.004697512603792919,-0.06056294839843768,0.03272343499997832,1,0,542,0,161,381
Bonds,all-e55-x55-i2-t3,short,17,17,3,7,3,-0.0055746723360429185,-0.1018041725252754,-0.046575354205453556,2,0,368,0,129,239
Bonds,all-e55-x55-i2-t4,both,17,17,10,14,10,0.007214775616295688,-0.08450242859169788,0.06929271440246465,1,0,744,1,342,401
Bonds,all-e55-x55-i2-t4,long,17,17,12,15,12,0.010426961838757132,-0.06388512173602767,0.10332512350847511,1,0,428,0,181,247
Bonds,all-e55-x55-i2-t4,short,17,17,3,11,3,-0.0015677943893214197,-0.08456685084810467,-0.025386699966449155,2,0,316,1,161,154
Bonds,all-e55-x55-i3-t3,both,17,17,9,11,9,0.0012161871618314724,-0.12223792349586116,0.0074403406117262705,0,0,870,2,24,844
Bonds,all-e55-x55-i3-t3,long,17,17,11,13,11,0.005905333901680798,-0.05124365002353104,0.055227758950257666,1,0,522,1,8,513
Bonds,all-e55-x55-i3-t3,short,17,17,1,7,1,-0.003775880624002248,-0.11717728076932532,-0.051156897314546534,2,0,348,1,16,331
Bonds,all-e55-x55-i3-t4,both,17,17,10,15,11,0.009471256906346426,-0.10514957958521043,0.09916486120700063,0,0,655,3,132,520
Bonds,all-e55-x55-i3-t4,long,17,17,14,16,15,0.011377131121344863,-0.060675172993272075,0.11862955795133301,1,0,369,1,62,306
Bonds,all-e55-x55-i3-t4,short,17,17,1,10,3,-0.0019439874252097367,-0.1030337412352399,-0.018964991836995626,2,0,286,2,69,215
Bonds,all-e200-x10-i2-t3,both,17,17,15,17,15,0.007491024900065257,-0.05794394884810894,0.05971341993507262,0,0,494,72,115,307
Bonds,all-e200-x10-i2-t3,long,17,17,16,17,16,0.005980777972645068,-0.030019648190495407,0.06043010718375941,1,0,331,59,72,200
Bonds,all-e200-x10-i2-t3,short,17,17,6,13,6,-0.00032938146040784044,-0.045842961627857726,-0.0032363450610064515,3,0,163,13,43,107
Bonds,all-e200-x10-i2-t4,both,17,17,17,17,17,0.007865133765269539,-0.04977074653649305,0.08013805640060268,1,0,436,175,140,121
Bonds,all-e200-x10-i2-t4,long,17,17,16,17,16,0.009060522037314334,-0.03363629766948273,0.09281024035410823,1,0,297,129,84,84
Bonds,all-e200-x10-i2-t4,short,17,17,9,13,9,0.00028959634815572954,-0.05247567076261184,0.002853230695735398,3,0,139,46,56,37
Bonds,all-e200-x10-i3-t3,both,17,17,14,16,14,0.0067113490456405245,-0.06427099254773916,0.06552006714661851,1,0,484,91,8,385
Bonds,all-e200-x10-i3-t3,long,17,17,16,16,16,0.007161785058973358,-0.03060686183257455,0.07274377131506848,1,0,325,69,4,252
Bonds,all-e200-x10-i3-t3,short,17,17,5,13,5,-0.0004650766864682243,-0.05288519965298566,-0.004566882619243762,3,0,159,22,4,133
Bonds,all-e200-x10-i3-t4,both,17,17,15,17,15,0.008277044664510846,-0.05661893488871805,0.0844896929829222,1,0,419,221,45,153
Bonds,all-e200-x10-i3-t4,long,17,17,16,17,16,0.007214096720278507,-0.033636297669482396,0.07329215285404489,1,0,287,157,32,98
Bonds,all-e200-x10-i3-t4,short,17,17,9,10,9,0.0006159070048696869,-0.05640759164103215,0.006076948373720414,4,0,132,64,13,55
Bonds,all-e200-x20-i2-t3,both,17,17,16,17,16,0.00728796372396201,-0.05955470514383521,0.06523501745873661,0,0,479,5,121,353
Bonds,all-e200-x20-i2-t3,long,17,17,16,17,16,0.006774689700311587,-0.031756622681222924,0.06869367896839451,1,0,318,4,78,236
Bonds,all-e200-x20-i2-t3,short,17,17,6,12,6,-0.00032938146040784044,-0.045842961627857504,-0.0032363450610064515,3,0,161,1,43,117
Bonds,all-e200-x20-i2-t4,both,17,17,17,17,17,0.01228177167900979,-0.049770746536492494,0.12548208117618498,1,0,381,31,141,209
Bonds,all-e200-x20-i2-t4,long,17,17,17,17,17,0.00910622264645844,-0.032367377872875025,0.0932973472926728,1,0,248,23,85,140
Bonds,all-e200-x20-i2-t4,short,17,17,7,12,7,-0.00013855588736044755,-0.05508493584980578,-0.0013625325394044374,4,0,133,8,56,69
Bonds,all-e200-x20-i3-t3,both,17,17,14,16,14,0.006456775383487212,-0.06443457823005216,0.06325074370933947,1,0,468,5,10,453
Bonds,all-e200-x20-i3-t3,long,17,17,16,17,16,0.006939602047193016,-0.033147900470213876,0.07041743746403761,1,0,311,4,6,301
Bonds,all-e200-x20-i3-t3,short,17,17,5,13,5,-0.00061708303948671,-0.052885199652986103,-0.006055461314772748,3,0,157,1,4,152
Bonds,all-e200-x20-i3-t4,both,17,17,17,17,17,0.010757540660198073,-0.05979795523841047,0.10707544575286043,1,0,356,42,53,261
Bonds,all-e200-x20-i3-t4,long,17,17,17,17,17,0.009749715721388608,-0.03371371681544788,0.10017685748181515,1,0,231,28,37,166
Bonds,all-e200-x20-i3-t4,short,17,17,9,11,9,9.06983065267486e-05,-0.06103889554793007,0.0008928142890303192,5,0,125,14,16,95
Bonds,all-e200-x55-i2-t3,both,17,17,16,17,16,0.00728796372396201,-0.05955470514383521,0.06523501745873661,0,0,478,0,123,355
Bonds,all-e200-x55-i2-t3,long,17,17,16,17,16,0.006774689700311587,-0.031756622681222924,0.06869367896839451,1,0,317,0,79,238
Bonds,all-e200-x55-i2-t3,short,17,17,6,12,6,-0.00032938146040784044,-0.045842961627857504,-0.0032363450610064515,3,0,161,0,44,117
Bonds,all-e200-x55-i2-t4,both,17,17,17,17,17,0.012010171626456678,-0.049770746536492494,0.12465247590592488,1,0,369,1,142,226
Bonds,all-e200-x55-i2-t4,long,17,17,17,17,17,0.010746334337660812,-0.032367382647768284,0.11090837022935185,1,0,237,0,84,153
Bonds,all-e200-x55-i2-t4,short,17,17,8,12,8,-2.3285810269668694e-05,-0.05508493584980578,-0.00022910496708006267,4,0,132,1,58,73
Bonds,all-e200-x55-i3-t3,both,17,17,14,16,14,0.006252389740455833,-0.06443457823005216,0.06325074370933947,1,0,467,0,10,457
Bonds,all-e200-x55-i3-t3,long,17,17,16,17,16,0.006939602047193016,-0.033147900470213876,0.07041743746403761,1,0,310,0,6,304
Bonds,all-e200-x55-i3-t3,short,17,17,5,13,5,-0.00061708303948671,-0.052885199652986103,-0.006055461314772748,3,0,157,0,4,153
Bonds,all-e200-x55-i3-t4,both,17,17,17,17,17,0.010820679887947993,-0.05979795523841047,0.1117126739711598,1,0,341,1,55,285
Bonds,all-e200-x55-i3-t4,long,17,17,17,17,17,0.01270781995360215,-0.033030445305762934,0.11369416073054017,1,0,217,0,36,181
Bonds,all-e200-x55-i3-t4,short,17,17,9,11,9,9.06983065267486e-05,-0.06103889554793007,0.0008928142890303192,5,0,124,1,19,104
Major companies,channel-e10-x10-i2-t3,both,22,22,5,8,5,-0.049059043162925975,-0.6697500147948583,-0.35281436198982363,0,0,1986,1986,0,0
Major companies,channel-e10-x10-i2-t3,long,22,22,21,22,19,0.060870307295746606,-0.39748354687220316,0.873633601305343,0,0,1238,1238,0,0
Major companies,channel-e10-x10-i2-t3,short,22,22,0,0,0,-0.14112344823555012,-0.8166120856227321,-0.8004915780540316,0,0,1231,1231,0,0
Major companies,channel-e10-x20-i2-t3,both,22,22,7,8,7,-0.04110561471207408,-0.6871321761419666,-0.3338377531160495,0,0,1207,1207,0,0
Major companies,channel-e10-x20-i2-t3,long,22,22,22,22,22,0.09270284471799917,-0.42137272019209626,1.4783887524472537,0,0,824,824,0,0
Major companies,channel-e10-x20-i2-t3,short,22,22,0,0,0,-0.14564909275421356,-0.8150637918371193,-0.8002494762052261,0,0,986,986,0,0
Major companies,channel-e10-x55-i2-t3,both,22,22,7,7,7,-0.0280433440290499,-0.7540608469866373,-0.2493739752145065,0,0,517,517,0,0
Major companies,channel-e10-x55-i2-t3,long,22,22,22,22,22,0.1321887292253514,-0.4290179726089691,2.4567020440275797,0,0,382,382,0,0
Major companies,channel-e10-x55-i2-t3,short,22,22,0,0,0,-0.17094805036832034,-0.8489349626700671,-0.8615457942812811,0,0,708,708,0,0
Major companies,channel-e20-x10-i2-t3,both,22,22,4,8,4,-0.04190079130139174,-0.6307960585180761,-0.34369601045917536,0,0,1723,1723,0,0
Major companies,channel-e20-x10-i2-t3,long,22,22,21,22,21,0.06024773155768348,-0.32954913902490696,0.8443877352979069,0,0,997,997,0,0
Major companies,channel-e20-x10-i2-t3,short,22,22,0,0,0,-0.11315425067609297,-0.725844904128016,-0.7010139015921635,0,0,819,819,0,0
Major companies,channel-e20-x20-i2-t3,both,22,22,6,12,8,-0.01917633527808038,-0.6237712922342364,-0.1404400913164855,0,0,1135,1135,0,0
Major companies,channel-e20-x20-i2-t3,long,22,22,22,22,22,0.09444037673014027,-0.3860847457954145,1.4146235492539714,0,0,680,680,0,0
Major companies,channel-e20-x20-i2-t3,short,22,22,0,0,0,-0.11874587592661873,-0.7391520998220503,-0.7325293043817762,0,0,672,672,0,0
Major companies,channel-e20-x55-i2-t3,both,22,22,7,9,8,-0.03232278301795688,-0.7194595738003671,-0.3160422551873632,0,0,486,486,0,0
Major companies,channel-e20-x55-i2-t3,long,22,22,22,22,22,0.1236853582041686,-0.42908649114699776,2.3146566965678135,0,0,327,327,0,0
Major companies,channel-e20-x55-i2-t3,short,22,22,0,0,0,-0.16060780569260802,-0.8316209809497384,-0.8299514247982511,0,0,489,489,0,0
Major companies,channel-e55-x10-i2-t3,both,22,22,5,7,6,-0.04811142873657048,-0.5316458018377198,-0.4205297495657213,0,0,1094,1094,0,0
Major companies,channel-e55-x10-i2-t3,long,22,22,17,21,18,0.02636126463444788,-0.2865123978956977,0.3507993479296785,0,0,713,713,0,0
Major companies,channel-e55-x10-i2-t3,short,22,22,0,0,0,-0.06600378758256736,-0.5711736935200293,-0.5025426295818395,0,0,383,383,0,0
Major companies,channel-e55-x20-i2-t3,both,22,22,7,7,7,-0.02600985362294428,-0.5630193686692796,-0.26529883006028754,0,0,813,813,0,0
Major companies,channel-e55-x20-i2-t3,long,22,22,20,20,20,0.060229690895154064,-0.31975867066584485,0.8046193448151137,0,0,492,492,0,0
Major companies,channel-e55-x20-i2-t3,short,22,22,0,0,0,-0.07774424095450944,-0.592130401232152,-0.5555930832130065,0,0,324,324,0,0
Major companies,channel-e55-x55-i2-t3,both,22,22,7,7,7,-0.03879438464877799,-0.6522964705075817,-0.37108558339518505,0,0,448,448,0,0
Major companies,channel-e55-x55-i2-t3,long,22,22,22,22,22,0.09519551210845623,-0.3945020644510284,1.3569289590229954,0,0,257,257,0,0
Major companies,channel-e55-x55-i2-t3,short,22,22,0,0,0,-0.09856400745190896,-0.6884265347613854,-0.6498843611217231,1,1,244,244,0,0
Major companies,channel-e200-x10-i2-t3,both,22,22,10,15,10,-0.00218983430399744,-0.4174878198896265,-0.021289569024105393,0,0,593,593,0,0
Major companies,channel-e200-x10-i2-t3,long,22,22,21,21,21,0.02706867937308166,-0.2833828449567745,0.3005820518974591,0,0,485,485,0,0
Major companies,channel-e200-x10-i2-t3,short,22,22,2,2,2,-0.027357246057117313,-0.3628673656146663,-0.2388622041734877,9,0,108,108,0,0
Major companies,channel-e200-x20-i2-t3,both,22,22,12,14,12,0.0035874042957847463,-0.47790476400505566,0.03591197637007226,0,0,435,435,0,0
Major companies,channel-e200-x20-i2-t3,long,22,22,20,21,20,0.04092722257765857,-0.3122505426295429,0.48393054863661644,0,0,338,338,0,0
Major companies,channel-e200-x20-i2-t3,short,22,22,1,1,1,-0.03926494388331464,-0.3990894473059608,-0.32574506933585173,9,0,97,97,0,0
Major companies,channel-e200-x55-i2-t3,both,22,22,11,12,11,-0.0010688360602898461,-0.5614380474406041,-0.010326268197509147,0,0,254,254,0,0
Major companies,channel-e200-x55-i2-t3,long,22,22,22,22,22,0.06647656137198454,-0.3454903322117416,0.8840462649627169,0,0,175,175,0,0
Major companies,channel-e200-x55-i2-t3,short,22,22,1,1,1,-0.06736561514724654,-0.5311505290869161,-0.4963042506745954,16,0,80,80,0,0
Major companies,channel_initial-e10-x10-i2-t3,both,22,22,3,8,4,-0.06577470696678367,-0.6990023760387798,-0.49086481641040364,0,0,2331,1318,1013,0
Major companies,channel_initial-e10-x10-i2-t3,long,22,22,22,22,21,0.04908342249094144,-0.3993646314604951,0.7179636189816175,0,0,1350,867,483,0
Major companies,channel_initial-e10-x10-i2-t3,short,22,22,0,0,0,-0.13598563294635102,-0.7827610695188147,-0.7733095629678443,0,0,1331,685,646,0
Major companies,channel_initial-e10-x10-i3-t3,both,22,22,6,8,6,-0.06621424995351194,-0.6654996942436274,-0.43855122034822613,0,0,2088,1688,400,0
Major companies,channel_initial-e10-x10-i3-t3,long,22,22,21,22,19,0.05871577858849675,-0.3965746230325142,0.8334563717371184,0,0,1260,1066,194,0
Major companies,channel_initial-e10-x10-i3-t3,short,22,22,0,0,0,-0.13461480660875091,-0.8068374017105426,-0.7798290457586083,0,0,1261,983,278,0
Major companies,channel_initial-e10-x20-i2-t3,both,22,22,6,10,6,-0.03781941228946378,-0.637218048537266,-0.28505459197132343,0,0,1625,709,916,0
Major companies,channel_initial-e10-x20-i2-t3,long,22,22,22,22,22,0.07814723328741036,-0.4074562819246224,1.1633981219720038,0,0,987,514,473,0
Major companies,channel_initial-e10-x20-i2-t3,short,22,22,0,0,0,-0.13434502898162376,-0.8014624928177299,-0.7804955688180604,0,0,1167,408,759,0
Major companies,channel_initial-e10-x20-i3-t3,both,22,22,6,10,7,-0.03634228501036163,-0.6483548415598452,-0.2996004090290145,0,0,1367,901,466,0
Major companies,channel_initial-e10-x20-i3-t3,long,22,22,22,22,22,0.07281702766866693,-0.40668587187635113,1.3852667840451152,0,0,863,629,234,0
Major companies,channel_initial-e10-x20-i3-t3,short,22,22,0,0,0,-0.1355786784685668,-0.7906128443066531,-0.786070723926385,0,0,1046,627,419,0
Major companies,channel_initial-e10-x55-i2-t3,both,22,22,13,14,14,0.03795823538723242,-0.6104231926875586,0.3202334638454787,0,0,931,251,680,0
Major companies,channel_initial-e10-x55-i2-t3,long,22,22,22,22,22,0.11787740275541514,-0.45076305960904667,2.2456139806340056,0,0,547,214,333,0
Major companies,channel_initial-e10-x55-i2-t3,short,22,22,0,0,0,-0.14777823970796772,-0.8137922531805624,-0.8094434653186056,0,0,990,166,824,0
Major companies,channel_initial-e10-x55-i3-t3,both,22,22,11,11,11,0.01188308361538426,-0.5966318854880719,0.1361108571084505,0,0,703,284,419,0
Major companies,channel_initial-e10-x55-i3-t3,long,22,22,22,22,22,0.12698031831622503,-0.47226533184987834,2.3692430765335066,0,0,450,247,203,0
Major companies,channel_initial-e10-x55-i3-t3,short,22,22,0,0,0,-0.15533643431949828,-0.8301246108326343,-0.8259458536144865,0,0,810,275,535,0
Major companies,channel_initial-e20-x10-i2-t3,both,22,22,4,7,4,-0.048685139949601164,-0.6201920877658494,-0.38207945291166373,0,0,1912,1098,814,0
Major companies,channel_initial-e20-x10-i2-t3,long,22,22,19,20,20,0.0435969092416173,-0.36428127891455914,0.535969011600544,0,0,1089,701,388,0
Major companies,channel_initial-e20-x10-i2-t3,short,22,22,0,0,0,-0.09333034720820521,-0.6757800824184521,-0.6507216537993666,0,0,879,434,445,0
Major companies,channel_initial-e20-x10-i3-t3,both,22,22,4,7,4,-0.046389189894282035,-0.6288639018991838,-0.3547211670378069,0,0,1784,1445,339,0
Major companies,channel_initial-e20-x10-i3-t3,long,22,22,21,22,21,0.04708713689139554,-0.36781728049761714,0.5599868470827798,0,0,1016,874,142,0
Major companies,channel_initial-e20-x10-i3-t3,short,22,22,0,0,0,-0.1140487121540587,-0.7094477617323918,-0.7107350402881099,0,0,836,623,213,0
Major companies,channel_initial-e20-x20-i2-t3,both,22,22,5,10,8,-0.02690085740875814,-0.6014782262455395,-0.21575709557239642,0,0,1448,644,804,0
Major companies,channel_initial-e20-x20-i2-t3,long,22,22,22,22,21,0.07389528284893876,-0.39548669960623495,1.1735266575225616,0,0,828,444,384,0
Major companies,channel_initial-e20-x20-i2-t3,short,22,22,0,0,0,-0.1047508466269243,-0.674056984712859,-0.6800720226323809,0,0,796,268,528,0
Major companies,channel_initial-e20-x20-i3-t3,both,22,22,5,10,7,-0.03094242344403253,-0.6442580617006621,-0.27299677704945563,0,0,1276,836,440,0
Major companies,channel_initial-e20-x20-i3-t3,long,22,22,22,22,22,0.07707329477207103,-0.3635085396886545,1.234456613440857,0,0,728,536,192,0
Major companies,channel_initial-e20-x20-i3-t3,short,22,22,0,0,0,-0.110166655431375,-0.7007147998385106,-0.7006153577902133,0,0,718,404,314,0
Major companies,channel_initial-e20-x55-i2-t3,both,22,22,12,13,13,0.02096039684301243,-0.5648207228129822,0.1800057857187436,0,0,852,237,615,0
Major companies,channel_initial-e20-x55-i2-t3,long,22,22,22,22,22,0.10445739162375678,-0.40144327124686646,1.5994270172602916,0,0,492,189,303,0
Major companies,channel_initial-e20-x55-i2-t3,short,22,22,0,0,0,-0.11238782680411646,-0.7027084430450524,-0.7115626406276887,0,0,697,109,588,0
Major companies,channel_initial-e20-x55-i3-t3,both,22,22,11,12,12,0.012525491585629211,-0.6170398567589516,0.04514703227897643,0,0,682,271,411,0
Major companies,channel_initial-e20-x55-i3-t3,long,22,22,22,22,22,0.09625724732065899,-0.409861774065329,1.3454675480915212,0,0,399,215,184,0
Major companies,channel_initial-e20-x55-i3-t3,short,22,22,0,0,0,-0.12240347248143535,-0.7390700407741874,-0.7303971117081582,0,0,592,159,433,0
Major companies,channel_initial-e55-x10-i2-t3,both,22,22,5,8,5,-0.029388633677396747,-0.4842441576098762,-0.3066978021906253,0,0,1195,664,531,0
