symbol,group,watchlist_section,period,bars,both_sharpe,both_cagr,both_max_drawdown,long_sharpe,long_cagr,long_max_drawdown,short_sharpe,short_cagr,short_max_drawdown,d_sharpe,d_cagr,d_ddred
AEE,Individual equity,,2020-2022,756,0.647855785852449,0.10517427203088547,-0.2013508764447094,0.8209050421427802,0.08437204145476973,-0.12111158339683381,0.05935879954749533,-0.0019331549092846956,-0.23881550446637012,-0.1730492562903312,0.020802230576115743,-0.08023929304787558
AEE,Individual equity,,2023-present,917,0.22950505474476113,0.021558078272197356,-0.1351873219951294,0.9675725143522538,0.09828761240894268,-0.07209797558386344,-0.5614027256529672,-0.0493566503073507,-0.24185120660554793,-0.7380674596074926,-0.07672953413674533,-0.06308934641126596
AEP,Individual equity,,2016-2019,1006,0.6983881413872292,0.07375546363655272,-0.09020426816597937,1.159075774647912,0.09846252983365855,-0.060008157538193774,-0.18878741047663988,-0.016578483051981063,-0.17493947747462701,-0.46068763326068274,-0.02470706619710583,-0.0301961106277856
AEP,Individual equity,,2020-2022,756,1.1144111473369396,0.17658059300621964,-0.12201959104625071,1.4258753204803845,0.15823169959742778,-0.08055047305420926,0.2506066180003981,0.02267045640416665,-0.10679188233588355,-0.3114641731434449,0.018348893408791866,-0.04146911799204145
AEP,Individual equity,,2023-present,917,0.21634920159308546,0.02060765867461245,-0.15049718406152157,0.9016717173791151,0.09090055578208212,-0.08613597797410388,-0.54274926252555,-0.05406241804452616,-0.23136105559399844,-0.6853225157860297,-0.07029289710746967,-0.06436120608741769
AES,Individual equity,,2016-2019,1006,0.3582993329371455,0.03973668761626392,-0.32378117373195114,0.7757430318892152,0.07862170789000533,-0.22533825380878902,-0.4583129909917057,-0.042889389864062766,-0.21809739375856407,-0.41744369895206973,-0.03888502027374141,-0.09844291992316212
AES,Individual equity,,2020-2022,756,1.0058743500856553,0.28233295653539026,-0.3110044739296506,1.0924750755248362,0.20017197710234025,-0.18987774595611706,0.43967925342917313,0.07736344199568501,-0.17028322120032358,-0.08660072543918096,0.08216097943305001,-0.12112672797353352
AES,Individual equity,,2023-present,917,1.5290929407428315,0.4610371025350384,-0.1784649043247586,0.9471618917616056,0.1595938033342128,-0.1299137055510845,1.2523783214742978,0.2844097133967911,-0.15071977985723806,0.5819310489812259,0.3014432992008256,-0.04855119877367409
AFL,Individual equity,,2016-2019,1006,0.8355155791330063,0.08461407746880534,-0.14709320820694227,1.2315938617325384,0.10342224613001538,-0.08043406477699755,-0.2955811832996684,-0.02037600787916194,-0.1277706745428807,-0.39607828259953204,-0.018808168661210045,-0.06665914342994472
AFL,Individual equity,,2020-2022,756,0.9750959173037123,0.261402885741443,-0.27297356076072743,1.076527502134987,0.14874521036827004,-0.12083492679778307,0.42344848158886056,0.07711504640345268,-0.3011160175056373,-0.10143158483127468,0.11265767537317295,-0.15213863396294436
AFL,Individual equity,,2023-present,917,0.1167819101141566,0.0068488123993306615,-0.28886388683854747,0.5505548976329394,0.047919200103099246,-0.13466103418813447,-0.3220920377356293,-0.025333710604517834,-0.19273149184992078,-0.4337729875187828,-0.041070387703768585,-0.154202852650413
AGG,Bond ETF,,2016-2019,1006,1.3374926074959568,0.022872095313747787,-0.011712279583483975,1.2428238591925567,0.01737112347515768,-0.00985054745324676,0.5549163241620885,0.005407045385562359,-0.011068838477797827,0.09466874830340011,0.005500971838590107,-0.0018617321302372147
AGG,Bond ETF,,2020-2022,756,1.0379971308683789,0.036071174710872844,-0.025488386299327148,1.3227949132705052,0.01279476993101114,-0.009559368539778346,0.6972375961648979,0.022982350887779113,-0.025708397651820203,-0.2847977824021264,0.023276404779861704,-0.015929017759548803
AGG,Bond ETF,,2023-present,917,0.5978321758020568,0.013629003695143194,-0.022945482376542703,0.7419309755447874,0.01265204734592662,-0.018429884531709573,0.07007461992235853,0.0009647502829595034,-0.02129396446773768,-0.14409879974273054,0.0009769563492165734,-0.00451559784483313
AIG,Individual equity,,2016-2019,1006,1.0713964186232248,0.1534289146715997,-0.13946205742592577,1.3268838602844202,0.12430522470975625,-0.04412782317716668,0.04188205770748894,-0.0017727980605941607,-0.20893858959074751,-0.2554874416611954,0.029123689961843446,-0.09533423424875909
AIG,Individual equity,,2020-2022,756,1.0292257040281796,0.3366189310789047,-0.24949707595288428,1.4677665139669167,0.2978860386904334,-0.12747730548771408,0.30643780141639465,0.04759279035727082,-0.40997215810848475,-0.4385408099387371,0.03873289238847133,-0.12201977046517021
AIG,Individual equity,,2023-present,917,0.23348998987976605,0.025187057738910834,-0.12759073402345278,0.6000080453898091,0.06342893223576596,-0.10215510815691009,0.02311079561622234,-0.003840432193295662,-0.1440620945732749,-0.3665180555100431,-0.03824187449685512,-0.025435625866542688
AIR,Individual equity,,2016-2019,1006,0.36095704099677006,0.05058780517483097,-0.2418388460542551,0.5661807516193454,0.07303498087267979,-0.2177111625041681,-0.0503528878334683,-0.012549375404888763,-0.20319022461609915,-0.20522371062257538,-0.02244717569784882,-0.024127683550086987
AIR,Individual equity,,2020-2022,756,0.7192575295717404,0.2628019356427913,-0.5932841732373948,1.0375936517921878,0.27632950063396367,-0.15582641424864863,0.13848996042233194,-0.035779210548534834,-0.7191998906207369,-0.3183361222204474,-0.013527564991172358,-0.43745775898874617
AIR,Individual equity,,2023-present,917,1.0344406474239698,0.22535934833754645,-0.18026573032737248,1.5771373284722,0.30759478813289065,-0.1156523903702873,-0.2594989579474756,-0.04357262989256161,-0.22267204371375193,-0.5426966810482301,-0.0822354397953442,-0.06461333995708518
